FORECAST_ID,PRODUCT_NUMBER,YEAR,MONTH,EXPECTED_VOLUME
1055,2024,8,770,212.0
1056,2024,8,335,174.0
1057,2024,8,652,836.0
1058,2024,8,2022,603.0
1059,2024,8,358,904.0
1060,2024,8,230,88.0
1061,2024,8,249,767.0
1062,2024,8,379,324.0
1063,2024,8,282,953.0
1064,2023,8,223,427.0
1065,2023,8,105,460.0
1066,2023,8,282,126.0
1067,2023,8,57,838.0
1068,2023,8,89,605.0
1069,2023,8,1390,584.0
1070,2023,8,522,768.0
1071,2023,8,377,274.0
1072,2023,8,260,718.0
1073,2023,8,465,660.0
1074,2023,8,634,79.0
1075,2023,8,188,125.0
1076,2023,8,217,780.0
1077,2023,8,248,65.0
1078,2023,8,220,724.0
1079,2023,8,538,848.0
1080,2023,8,721,610.0
1081,2023,8,539,107.0
1082,2023,8,330,871.0
1083,2023,8,1137,696.0
1084,2023,8,259,285.0
1085,2023,8,133,505.0
1086,2023,8,491,459.0
1087,2023,8,445,983.0
1088,2023,8,173,982.0
1089,2023,8,206,400.0
1090,2023,8,250,157.0
1091,2023,8,116,975.0
1092,2023,8,439,660.0
1093,2023,8,786,784.0
1094,2023,8,758,833.0
1095,2023,8,723,267.0
1096,2023,8,333,673.0
1097,2023,8,181,765.0
1098,2023,8,156,707.0
1099,2023,8,264,923.0
1100,2023,8,44,155.0
1101,2023,8,326,525.0
1102,2023,8,274,581.0
1103,2023,8,162,350.0
1104,2023,8,189,482.0
1105,2023,8,1969,817.0
1106,2023,8,995,466.0
1107,2023,8,2658,839.0
1108,2023,8,1675,469.0
1109,2023,8,2116,397.0
1110,2023,8,1002,587.0
1111,2023,8,469,793.0
1112,2023,8,1759,692.0
1113,2023,8,3844,749.0
1114,2023,8,1803,924.0
1115,2023,8,238,474.0
1116,2023,8,83,867.0
1117,2023,8,670,643.0
1118,2023,8,440,367.0
1119,2023,8,948,135.0
1120,2023,8,89,184.0
1121,2023,8,89,686.0
1122,2023,8,42,457.0
1123,2023,8,25,238.0
1124,2023,8,10,417.0
1125,2023,8,74,691.0
1126,2023,8,16,82.0
1127,2023,8,14,170.0
1128,2023,8,209,316.0
1129,2023,8,65,964.0
1130,2023,8,50,377.0
1131,2023,8,338,460.0
1132,2023,8,208,650.0
1133,2023,8,34,200.0
1134,2023,8,1332,643.0
1135,2023,8,624,954.0
1136,2023,8,445,825.0
1137,2023,8,1098,307.0
1138,2023,8,204,972.0
1139,2023,8,98,778.0
1140,2023,8,182,713.0
1141,2023,8,254,219.0
1142,2023,8,190,248.0
1143,2023,8,447,135.0
1144,2023,8,123,984.0
1145,2023,8,948,800.0
1146,2023,8,432,502.0
1147,2023,8,307,496.0
1148,2023,8,143,224.0
1149,2023,8,1611,922.0
1150,2023,8,673,218.0
1151,2023,8,575,335.0
1152,2023,8,356,324.0
1153,2023,8,126,559.0
1154,2023,8,105,98.0
1155,2023,8,77,678.0
1156,2023,8,105,633.0
1157,2023,8,1538,609.0
1158,2023,8,392,275.0
1159,2023,8,246,511.0
1160,2023,8,284,417.0
1161,2023,8,359,940.0
1162,2023,8,504,758.0
1163,2023,8,319,620.0
1164,2023,8,463,437.0
1165,2023,8,1701,185.0
1166,2023,8,1695,492.0
1167,2023,8,844,720.0
1168,2023,8,638,293.0
1169,2023,8,1179,543.0
1170,2023,8,396,507.0
1171,2023,8,296,882.0
1172,2023,8,374,352.0
1173,2023,8,824,823.0
1174,2023,8,282,767.0
1175,2023,8,202,821.0
1176,2023,8,345,294.0
1177,2023,8,169,159.0
1178,2023,8,207,842.0
1179,2022,8,111,218.0
1180,2022,8,798,813.0
1181,2022,8,197,253.0
1182,2022,8,65,460.0
1183,2022,8,184,769.0
1184,2022,8,378,172.0
1185,2022,8,78,378.0
1186,2022,8,127,55.0
1187,2022,8,199,738.0
1188,2022,8,81,130.0
1189,2022,8,204,325.0
1190,2022,8,417,319.0
1191,2022,8,185,308.0
1192,2022,8,423,971.0
1193,2022,8,315,662.0
1194,2022,8,167,169.0
1195,2022,8,59,803.0
1196,2022,8,66,882.0
1197,2022,8,181,249.0
1198,2022,8,70,131.0
1199,2022,8,137,238.0
1200,2022,8,127,699.0
1201,2022,8,63,404.0
1202,2022,8,1719,304.0
1203,2022,8,2050,881.0
1204,2022,8,3028,382.0
1205,2022,8,2624,667.0
1206,2022,8,2457,331.0
1207,2022,8,1667,475.0
1208,2022,8,426,283.0
1209,2022,8,3849,766.0
1210,2022,8,4628,888.0
1211,2022,8,2434,171.0
1212,2022,8,296,798.0
1213,2022,8,91,588.0
1214,2022,8,1326,295.0
1215,2022,8,841,835.0
1216,2022,8,1162,385.0
1217,2022,8,50,188.0
1218,2022,8,24,593.0
1219,2022,8,16,490.0
1220,2022,8,14,509.0
1221,2022,8,15,875.0
1222,2022,8,36,887.0
1223,2022,8,18,827.0
1224,2022,8,18,131.0
1225,2022,8,174,800.0
1226,2022,8,56,50.0
1227,2022,8,10,826.0
1228,2022,8,155,858.0
1229,2022,8,97,125.0
1230,2022,8,7,836.0
1231,2022,8,94,744.0
1232,2022,8,502,462.0
1233,2022,8,373,218.0
1234,2022,8,505,768.0
1235,2022,8,188,959.0
1236,2022,8,163,908.0
1237,2022,8,64,833.0
1238,2022,8,55,574.0
1239,2022,8,142,91.0
1240,2022,8,151,782.0
1241,2022,8,184,557.0
1242,2022,8,94,326.0
1243,2022,8,352,501.0
1244,2022,8,170,265.0
1245,2022,8,339,920.0
1246,2022,8,244,444.0
1247,2022,8,555,749.0
1248,2022,8,462,211.0
1249,2022,8,85,661.0
1250,2022,8,339,84.0
1251,2022,8,99,365.0
1252,2022,8,174,513.0
1253,2022,8,27,313.0
1254,2022,8,68,53.0
1255,2022,8,218,187.0
1256,2022,8,157,914.0
1257,2022,8,118,480.0
1258,2022,8,118,616.0
1259,2022,8,385,687.0
1260,2022,8,207,820.0
1261,2022,8,138,765.0
1262,2022,8,404,485.0
1263,2022,8,623,526.0
1264,2022,8,855,919.0
1265,2022,8,397,207.0
1266,2022,8,435,664.0
1267,2022,8,427,665.0
1268,2022,8,136,787.0
1269,2022,8,146,205.0
1270,2022,8,366,398.0
1271,2022,8,84,146.0
1272,2022,8,115,323.0
1273,2024,7,113,723.0
1274,2024,7,52,598.0
1275,2024,7,378,204.0
1276,2024,7,194,870.0
1277,2024,7,61,359.0
1278,2024,7,2943,73.0
1279,2024,7,293,458.0
1280,2024,7,390,297.0
1281,2024,7,514,257.0
1282,2024,7,568,989.0
1283,2024,7,980,729.0
1284,2024,7,515,728.0
1285,2024,7,323,294.0
1286,2024,7,562,655.0
1287,2024,7,264,507.0
1288,2024,7,861,619.0
1289,2024,7,1156,64.0
1290,2024,7,555,312.0
1291,2024,7,641,549.0
1292,2024,7,1917,114.0
1293,2024,7,799,370.0
1294,2024,7,155,759.0
1295,2024,7,864,769.0
1296,2024,7,938,134.0
1297,2024,7,25,187.0
1298,2024,7,551,265.0
1299,2024,7,340,378.0
1300,2024,7,225,821.0
1301,2024,7,413,707.0
1302,2024,7,1135,643.0
1303,2024,7,469,646.0
1304,2024,7,795,557.0
1305,2024,7,507,675.0
1306,2024,7,393,55.0
1307,2024,7,257,231.0
1308,2024,7,236,474.0
1309,2024,7,296,915.0
1310,2024,7,473,922.0
1311,2024,7,433,175.0
1312,2024,7,175,443.0
1313,2024,7,215,233.0
1314,2024,7,974,714.0
1315,2024,7,1505,684.0
1316,2024,7,1311,985.0
1317,2024,7,1181,940.0
1318,2024,7,1735,895.0
1319,2024,7,1322,664.0
1320,2024,7,292,937.0
1321,2024,7,875,446.0
1322,2024,7,2559,769.0
1323,2024,7,676,984.0
1324,2024,7,149,430.0
1325,2024,7,76,895.0
1326,2024,7,559,927.0
1327,2024,7,327,723.0
1328,2024,7,476,164.0
1329,2024,7,183,239.0
1330,2024,7,100,424.0
1331,2024,7,32,686.0
1332,2024,7,21,192.0
1333,2024,7,82,581.0
1334,2024,7,123,273.0
1335,2024,7,31,367.0
1336,2024,7,32,193.0
1337,2024,7,282,779.0
1338,2024,7,316,743.0
1339,2024,7,85,993.0
1340,2024,7,423,883.0
1341,2024,7,544,306.0
1342,2024,7,32,755.0
1343,2024,7,1178,494.0
1344,2024,7,1356,272.0
1345,2024,7,975,363.0
1346,2024,7,944,825.0
1347,2024,7,401,196.0
1348,2024,7,66,350.0
1349,2024,7,191,808.0
1350,2024,7,238,679.0
1351,2024,7,264,358.0
1352,2024,7,496,349.0
1353,2024,7,330,132.0
1354,2024,7,541,71.0
1355,2024,7,325,365.0
1356,2024,7,774,518.0
1357,2024,7,262,315.0
1358,2024,7,1287,798.0
1359,2024,7,769,952.0
1360,2024,7,314,212.0
1361,2024,7,556,860.0
1362,2024,7,336,826.0
1363,2024,7,292,230.0
1364,2024,7,165,748.0
1365,2024,7,75,142.0
1366,2024,7,1374,719.0
1367,2024,7,659,295.0
1368,2024,7,188,493.0
1369,2024,7,199,689.0
1370,2024,7,722,670.0
1371,2024,7,553,381.0
1372,2024,7,604,567.0
1373,2024,7,487,803.0
1374,2024,7,1713,884.0
1375,2024,7,1408,612.0
1376,2024,7,1142,261.0
1377,2024,7,979,119.0
1378,2024,7,663,158.0
1379,2024,7,456,557.0
1380,2024,7,379,221.0
1381,2024,7,490,401.0
1382,2024,7,862,400.0
1383,2024,7,92,103.0
1384,2024,7,399,235.0
1385,2024,7,460,749.0
1386,2024,7,578,183.0
1387,2024,7,412,194.0
1388,2023,7,133,977.0
1389,2023,7,72,957.0
1390,2023,7,429,167.0
1391,2023,7,182,675.0
1392,2023,7,90,380.0
1393,2023,7,1453,681.0
1394,2023,7,474,141.0
1395,2023,7,275,395.0
1396,2023,7,664,838.0
1397,2023,7,429,455.0
1398,2023,7,738,779.0
1399,2023,7,426,627.0
1400,2023,7,348,986.0
1401,2023,7,297,629.0
1402,2023,7,295,601.0
1403,2023,7,972,810.0
1404,2023,7,1024,90.0
1405,2023,7,1001,575.0
1406,2023,7,716,330.0
1407,2023,7,1115,402.0
1408,2023,7,570,465.0
1409,2023,7,153,137.0
1410,2023,7,566,380.0
1411,2023,7,842,284.0
1412,2023,7,176,403.0
1413,2023,7,270,815.0
1414,2023,7,253,592.0
1415,2023,7,265,890.0
1416,2023,7,431,554.0
1417,2023,7,1695,966.0
1418,2023,7,663,256.0
1419,2023,7,1199,682.0
1420,2023,7,722,896.0
1421,2023,7,210,741.0
1422,2023,7,238,124.0
1423,2023,7,342,928.0
1424,2023,7,382,387.0
1425,2023,7,641,170.0
1426,2023,7,289,998.0
1427,2023,7,367,755.0
1428,2023,7,249,434.0
1429,2023,7,1101,193.0
1430,2023,7,1422,596.0
1431,2023,7,2981,163.0
1432,2023,7,2505,806.0
1433,2023,7,3213,958.0
1434,2023,7,1490,785.0
1435,2023,7,335,704.0
1436,2023,7,1697,447.0
1437,2023,7,2789,576.0
1438,2023,7,1744,542.0
1439,2023,7,417,270.0
1440,2023,7,156,960.0
1441,2023,7,637,367.0
1442,2023,7,423,954.0
1443,2023,7,1518,76.0
1444,2023,7,74,925.0
1445,2023,7,72,899.0
1446,2023,7,43,859.0
1447,2023,7,15,943.0
1448,2023,7,59,368.0
1449,2023,7,159,920.0
1450,2023,7,12,712.0
1451,2023,7,42,639.0
1452,2023,7,245,428.0
1453,2023,7,182,849.0
1454,2023,7,58,615.0
1455,2023,7,513,442.0
1456,2023,7,260,429.0
1457,2023,7,49,104.0
1458,2023,7,999,897.0
1459,2023,7,1228,75.0
1460,2023,7,982,69.0
1461,2023,7,1554,271.0
1462,2023,7,276,740.0
1463,2023,7,70,805.0
1464,2023,7,537,922.0
1465,2023,7,208,980.0
1466,2023,7,280,944.0
1467,2023,7,338,912.0
1468,2023,7,230,835.0
1469,2023,7,523,466.0
1470,2023,7,419,133.0
1471,2023,7,856,420.0
1472,2023,7,221,373.0
1473,2023,7,513,601.0
1474,2023,7,673,473.0
1475,2023,7,448,203.0
1476,2023,7,488,481.0
1477,2023,7,387,831.0
1478,2023,7,404,745.0
1479,2023,7,92,288.0
1480,2023,7,135,934.0
1481,2023,7,260,554.0
1482,2023,7,206,126.0
1483,2023,7,556,281.0
1484,2023,7,206,59.0
1485,2023,7,517,237.0
1486,2023,7,307,991.0
1487,2023,7,405,675.0
1488,2023,7,510,150.0
1489,2023,7,1993,590.0
1490,2023,7,1769,671.0
1491,2023,7,1901,488.0
1492,2023,7,1136,343.0
1493,2023,7,644,320.0
1494,2023,7,240,296.0
1495,2023,7,349,879.0
1496,2023,7,647,125.0
1497,2023,7,1146,471.0
1498,2023,7,227,236.0
1499,2023,7,197,886.0
1500,2023,7,606,963.0
1501,2023,7,594,585.0
1502,2023,7,489,961.0
1503,2022,7,754,617.0
1504,2022,7,783,453.0
1505,2022,7,598,280.0
1506,2022,7,181,237.0
1507,2022,7,226,946.0
1508,2022,7,579,504.0
1509,2022,7,100,113.0
1510,2022,7,204,293.0
1511,2022,7,243,506.0
1512,2022,7,79,381.0
1513,2022,7,370,678.0
1514,2022,7,1046,875.0
1515,2022,7,482,283.0
1516,2022,7,875,158.0
1517,2022,7,824,902.0
1518,2022,7,289,355.0
1519,2022,7,202,203.0
1520,2022,7,159,316.0
1521,2022,7,104,590.0
1522,2022,7,469,88.0
1523,2022,7,247,320.0
1524,2022,7,303,528.0
1525,2022,7,143,553.0
1526,2022,7,2049,116.0
1527,2022,7,4027,791.0
1528,2022,7,3538,146.0
1529,2022,7,5409,72.0
1530,2022,7,4926,239.0
1531,2022,7,2044,887.0
1532,2022,7,909,370.0
1533,2022,7,3975,460.0
1534,2022,7,4653,242.0
1535,2022,7,4561,174.0
1536,2022,7,314,270.0
1537,2022,7,299,95.0
1538,2022,7,1438,287.0
1539,2022,7,894,72.0
1540,2022,7,1615,376.0
1541,2022,7,158,472.0
1542,2022,7,30,841.0
1543,2022,7,29,816.0
1544,2022,7,18,481.0
1545,2022,7,65,606.0
1546,2022,7,52,347.0
1547,2022,7,6,256.0
1548,2022,7,19,478.0
1549,2022,7,140,175.0
1550,2022,7,135,937.0
1551,2022,7,31,331.0
1552,2022,7,103,997.0
1553,2022,7,298,359.0
1554,2022,7,15,402.0
1555,2022,7,252,509.0
1556,2022,7,696,799.0
1557,2022,7,617,638.0
1558,2022,7,541,229.0
1559,2022,7,568,731.0
1560,2022,7,178,182.0
1561,2022,7,87,254.0
1562,2022,7,207,65.0
1563,2022,7,297,826.0
1564,2022,7,262,512.0
1565,2022,7,473,649.0
1566,2022,7,176,839.0
1567,2022,7,506,296.0
1568,2022,7,134,341.0
1569,2022,7,432,789.0
1570,2022,7,300,367.0
1571,2022,7,1162,944.0
1572,2022,7,223,800.0
1573,2022,7,240,346.0
1574,2022,7,468,696.0
1575,2022,7,225,621.0
1576,2022,7,206,747.0
1577,2022,7,83,112.0
1578,2022,7,75,416.0
1579,2022,7,764,659.0
1580,2022,7,562,545.0
1581,2022,7,62,824.0
1582,2022,7,180,201.0
1583,2022,7,310,761.0
1584,2022,7,767,326.0
1585,2022,7,475,663.0
1586,2022,7,312,291.0
1587,2022,7,2032,667.0
1588,2022,7,1569,586.0
1589,2022,7,814,80.0
1590,2022,7,517,644.0
1591,2022,7,638,679.0
1592,2022,7,125,389.0
1593,2022,7,269,161.0
1594,2022,7,197,746.0
1595,2022,7,799,481.0
1596,2022,7,202,950.0
1597,2024,6,204,891.0
1598,2024,6,205,463.0
1599,2024,6,698,562.0
1600,2024,6,179,715.0
1601,2024,6,126,895.0
1602,2024,6,2374,857.0
1603,2024,6,1453,879.0
1604,2024,6,606,848.0
1605,2024,6,787,909.0
1606,2024,6,660,777.0
1607,2024,6,917,715.0
1608,2024,6,479,687.0
1609,2024,6,597,789.0
1610,2024,6,658,374.0
1611,2024,6,348,231.0
1612,2024,6,997,548.0
1613,2024,6,777,859.0
1614,2024,6,1731,698.0
1615,2024,6,937,659.0
1616,2024,6,1383,788.0
1617,2024,6,806,492.0
1618,2024,6,326,216.0
1619,2024,6,725,669.0
1620,2024,6,913,408.0
1621,2024,6,177,506.0
1622,2024,6,262,73.0
1623,2024,6,226,69.0
1624,2024,6,498,573.0
1625,2024,6,597,790.0
1626,2024,6,1756,989.0
1627,2024,6,1887,653.0
1628,2024,6,1739,175.0
1629,2024,6,1118,884.0
1630,2024,6,303,215.0
1631,2024,6,305,980.0
1632,2024,6,723,144.0
1633,2024,6,377,955.0
1634,2024,6,750,73.0
1635,2024,6,403,175.0
1636,2024,6,360,766.0
1637,2024,6,544,814.0
1638,2024,6,1969,236.0
1639,2024,6,1139,229.0
1640,2024,6,2475,611.0
1641,2024,6,891,562.0
1642,2024,6,2188,385.0
1643,2024,6,1140,369.0
1644,2024,6,358,235.0
1645,2024,6,1207,710.0
1646,2024,6,1643,797.0
1647,2024,6,1401,352.0
1648,2024,6,220,288.0
1649,2024,6,59,760.0
1650,2024,6,477,374.0
1651,2024,6,701,443.0
1652,2024,6,834,758.0
1653,2024,6,247,734.0
1654,2024,6,155,188.0
1655,2024,6,57,708.0
1656,2024,6,85,490.0
1657,2024,6,143,480.0
1658,2024,6,199,836.0
1659,2024,6,51,624.0
1660,2024,6,88,153.0
1661,2024,6,382,903.0
1662,2024,6,334,846.0
1663,2024,6,114,225.0
1664,2024,6,416,679.0
1665,2024,6,630,834.0
1666,2024,6,45,675.0
1667,2024,6,1496,222.0
1668,2024,6,502,584.0
1669,2024,6,1018,839.0
1670,2024,6,891,294.0
1671,2024,6,490,598.0
1672,2024,6,54,889.0
1673,2024,6,293,517.0
1674,2024,6,706,630.0
1675,2024,6,515,476.0
1676,2024,6,383,831.0
1677,2024,6,302,263.0
1678,2024,6,942,737.0
1679,2024,6,1016,694.0
1680,2024,6,753,597.0
1681,2024,6,290,761.0
1682,2024,6,1695,786.0
1683,2024,6,1032,300.0
1684,2024,6,775,137.0
1685,2024,6,886,299.0
1686,2024,6,376,365.0
1687,2024,6,285,201.0
1688,2024,6,70,147.0
1689,2024,6,102,372.0
1690,2024,6,852,520.0
1691,2024,6,222,133.0
1692,2024,6,438,470.0
1693,2024,6,502,819.0
1694,2024,6,559,93.0
1695,2024,6,675,612.0
1696,2024,6,246,598.0
1697,2024,6,936,327.0
1698,2024,6,1231,591.0
1699,2024,6,1388,388.0
1700,2024,6,1780,657.0
1701,2024,6,1524,296.0
1702,2024,6,1277,105.0
1703,2024,6,595,739.0
1704,2024,6,618,545.0
1705,2024,6,681,628.0
1706,2024,6,1158,191.0
1707,2024,6,348,917.0
1708,2024,6,300,123.0
1709,2024,6,687,520.0
1710,2024,6,546,534.0
1711,2024,6,561,512.0
1712,2023,6,210,912.0
1713,2023,6,159,229.0
1714,2023,6,664,303.0
1715,2023,6,93,85.0
1716,2023,6,110,999.0
1717,2023,6,2239,474.0
1718,2023,6,1424,750.0
1719,2023,6,446,345.0
1720,2023,6,500,515.0
1721,2023,6,474,546.0
1722,2023,6,1175,884.0
1723,2023,6,620,965.0
1724,2023,6,341,889.0
1725,2023,6,456,419.0
1726,2023,6,389,506.0
1727,2023,6,866,362.0
1728,2023,6,1009,473.0
1729,2023,6,1451,710.0
1730,2023,6,605,456.0
1731,2023,6,1278,821.0
1732,2023,6,680,735.0
1733,2023,6,321,364.0
1734,2023,6,741,138.0
1735,2023,6,1048,664.0
1736,2023,6,186,413.0
1737,2023,6,409,766.0
1738,2023,6,301,130.0
1739,2023,6,348,61.0
1740,2023,6,356,309.0
1741,2023,6,965,305.0
1742,2023,6,632,958.0
1743,2023,6,1048,468.0
1744,2023,6,542,878.0
1745,2023,6,547,240.0
1746,2023,6,220,999.0
1747,2023,6,351,555.0
1748,2023,6,230,205.0
1749,2023,6,644,712.0
1750,2023,6,508,881.0
1751,2023,6,592,416.0
1752,2023,6,265,145.0
1753,2023,6,2015,276.0
1754,2023,6,1273,597.0
1755,2023,6,2227,943.0
1756,2023,6,2124,740.0
1757,2023,6,2888,421.0
1758,2023,6,1858,430.0
1759,2023,6,437,310.0
1760,2023,6,3110,445.0
1761,2023,6,2398,149.0
1762,2023,6,2405,369.0
1763,2023,6,269,586.0
1764,2023,6,225,571.0
1765,2023,6,1008,776.0
1766,2023,6,352,791.0
1767,2023,6,1007,561.0
1768,2023,6,253,878.0
1769,2023,6,199,987.0
1770,2023,6,50,805.0
1771,2023,6,62,881.0
1772,2023,6,313,881.0
1773,2023,6,309,735.0
1774,2023,6,126,618.0
1775,2023,6,96,702.0
1776,2023,6,767,936.0
1777,2023,6,396,396.0
1778,2023,6,124,766.0
1779,2023,6,830,401.0
1780,2023,6,658,899.0
1781,2023,6,52,200.0
1782,2023,6,938,94.0
1783,2023,6,1640,194.0
1784,2023,6,1179,380.0
1785,2023,6,1255,502.0
1786,2023,6,1150,320.0
1787,2023,6,412,214.0
1788,2023,6,83,388.0
1789,2023,6,151,459.0
1790,2023,6,564,810.0
1791,2023,6,518,458.0
1792,2023,6,530,479.0
1793,2023,6,176,391.0
1794,2023,6,726,52.0
1795,2023,6,602,394.0
1796,2023,6,311,822.0
1797,2023,6,447,851.0
1798,2023,6,1854,530.0
1799,2023,6,870,901.0
1800,2023,6,537,246.0
1801,2023,6,891,293.0
1802,2023,6,542,640.0
1803,2023,6,138,61.0
1804,2023,6,62,147.0
1805,2023,6,48,997.0
1806,2023,6,458,403.0
1807,2023,6,558,534.0
1808,2023,6,252,518.0
1809,2023,6,454,998.0
1810,2023,6,419,572.0
1811,2023,6,535,747.0
1812,2023,6,494,629.0
1813,2023,6,1216,77.0
1814,2023,6,1624,321.0
1815,2023,6,1839,919.0
1816,2023,6,1726,676.0
1817,2023,6,1215,869.0
1818,2023,6,942,802.0
1819,2023,6,278,125.0
1820,2023,6,273,281.0
1821,2023,6,788,99.0
1822,2023,6,1100,101.0
1823,2023,6,403,948.0
1824,2023,6,301,875.0
1825,2023,6,844,371.0
1826,2023,6,765,476.0
1827,2022,6,480,414.0
1828,2022,6,653,913.0
1829,2022,6,340,839.0
1830,2022,6,87,349.0
1831,2022,6,275,676.0
1832,2022,6,817,875.0
1833,2022,6,123,992.0
1834,2022,6,234,164.0
1835,2022,6,151,861.0
1836,2022,6,102,493.0
1837,2022,6,613,676.0
1838,2022,6,1011,182.0
1839,2022,6,273,230.0
1840,2022,6,403,553.0
1841,2022,6,912,479.0
1842,2022,6,260,941.0
1843,2022,6,161,696.0
1844,2022,6,223,317.0
1845,2022,6,148,132.0
1846,2022,6,584,432.0
1847,2022,6,208,328.0
1848,2022,6,149,617.0
1849,2022,6,198,389.0
1850,2022,6,3087,206.0
1851,2022,6,3713,299.0
1852,2022,6,3040,598.0
1853,2022,6,2532,636.0
1854,2022,6,5358,887.0
1855,2022,6,1758,386.0
1856,2022,6,1338,903.0
1857,2022,6,4372,418.0
1858,2022,6,4621,496.0
1859,2022,6,2831,155.0
1860,2022,6,349,901.0
1861,2022,6,153,462.0
1862,2022,6,1739,701.0
1863,2022,6,698,331.0
1864,2022,6,1500,407.0
1865,2022,6,169,929.0
1866,2022,6,124,917.0
1867,2022,6,49,649.0
1868,2022,6,29,371.0
1869,2022,6,54,580.0
1870,2022,6,151,945.0
1871,2022,6,9,981.0
1872,2022,6,37,423.0
1873,2022,6,160,157.0
1874,2022,6,209,83.0
1875,2022,6,76,833.0
1876,2022,6,219,789.0
1877,2022,6,283,476.0
1878,2022,6,16,512.0
1879,2022,6,417,598.0
1880,2022,6,1170,470.0
1881,2022,6,507,317.0
1882,2022,6,940,645.0
1883,2022,6,688,748.0
1884,2022,6,364,197.0
1885,2022,6,51,222.0
1886,2022,6,123,683.0
1887,2022,6,154,233.0
1888,2022,6,192,464.0
1889,2022,6,342,715.0
1890,2022,6,220,956.0
1891,2022,6,425,333.0
1892,2022,6,741,937.0
1893,2022,6,911,175.0
1894,2022,6,135,661.0
1895,2022,6,912,147.0
1896,2022,6,673,217.0
1897,2022,6,637,123.0
1898,2022,6,160,467.0
1899,2022,6,255,291.0
1900,2022,6,269,562.0
1901,2022,6,63,904.0
1902,2022,6,43,797.0
1903,2022,6,686,539.0
1904,2022,6,296,221.0
1905,2022,6,275,221.0
1906,2022,6,172,700.0
1907,2022,6,645,232.0
1908,2022,6,700,633.0
1909,2022,6,308,332.0
1910,2022,6,444,399.0
1911,2022,6,1034,544.0
1912,2022,6,799,701.0
1913,2022,6,1022,57.0
1914,2022,6,293,109.0
1915,2022,6,313,935.0
1916,2022,6,167,963.0
1917,2022,6,335,712.0
1918,2022,6,430,568.0
1919,2022,6,1091,546.0
1920,2022,6,134,76.0
1921,2024,5,116,848.0
1922,2024,5,192,946.0
1923,2024,5,349,498.0
1924,2024,5,193,418.0
1925,2024,5,135,878.0
1926,2024,5,1832,113.0
1927,2024,5,679,470.0
1928,2024,5,373,148.0
1929,2024,5,509,129.0
1930,2024,5,639,241.0
1931,2024,5,824,302.0
1932,2024,5,447,626.0
1933,2024,5,202,815.0
1934,2024,5,596,845.0
1935,2024,5,337,231.0
1936,2024,5,592,795.0
1937,2024,5,306,701.0
1938,2024,5,802,745.0
1939,2024,5,253,620.0
1940,2024,5,430,843.0
1941,2024,5,618,998.0
1942,2024,5,272,333.0
1943,2024,5,560,141.0
1944,2024,5,619,419.0
1945,2024,5,168,437.0
1946,2024,5,389,915.0
1947,2024,5,101,82.0
1948,2024,5,209,781.0
1949,2024,5,547,521.0
1950,2024,5,1164,165.0
1951,2024,5,651,383.0
1952,2024,5,532,66.0
1953,2024,5,761,877.0
1954,2024,5,459,538.0
1955,2024,5,348,626.0
1956,2024,5,482,442.0
1957,2024,5,281,179.0
1958,2024,5,505,731.0
1959,2024,5,371,261.0
1960,2024,5,444,318.0
1961,2024,5,166,450.0
1962,2024,5,1007,818.0
1963,2024,5,939,568.0
1964,2024,5,1294,366.0
1965,2024,5,1058,622.0
1966,2024,5,992,386.0
1967,2024,5,912,304.0
1968,2024,5,193,156.0
1969,2024,5,1307,368.0
1970,2024,5,2079,572.0
1971,2024,5,1771,761.0
1972,2024,5,75,389.0
1973,2024,5,68,821.0
1974,2024,5,612,331.0
1975,2024,5,519,131.0
1976,2024,5,548,812.0
1977,2024,5,183,87.0
1978,2024,5,246,442.0
1979,2024,5,99,877.0
1980,2024,5,57,516.0
1981,2024,5,163,451.0
1982,2024,5,126,105.0
1983,2024,5,101,751.0
1984,2024,5,46,175.0
1985,2024,5,401,57.0
1986,2024,5,306,873.0
1987,2024,5,126,539.0
1988,2024,5,269,362.0
1989,2024,5,410,722.0
1990,2024,5,53,756.0
1991,2024,5,1530,238.0
1992,2024,5,1336,78.0
1993,2024,5,639,697.0
1994,2024,5,737,220.0
1995,2024,5,798,637.0
1996,2024,5,183,511.0
1997,2024,5,370,678.0
1998,2024,5,673,326.0
1999,2024,5,285,560.0
2000,2024,5,236,219.0
2001,2024,5,288,909.0
2002,2024,5,310,842.0
2003,2024,5,167,760.0
2004,2024,5,1148,884.0
2005,2024,5,95,537.0
2006,2024,5,1678,612.0
2007,2024,5,428,144.0
2008,2024,5,778,377.0
2009,2024,5,504,192.0
2010,2024,5,202,675.0
2011,2024,5,258,204.0
2012,2024,5,107,976.0
2013,2024,5,127,580.0
2014,2024,5,785,808.0
2015,2024,5,244,234.0
2016,2024,5,463,106.0
2017,2024,5,391,710.0
2018,2024,5,470,318.0
2019,2024,5,411,549.0
2020,2024,5,400,568.0
2021,2024,5,333,151.0
2022,2024,5,1676,180.0
2023,2024,5,1079,704.0
2024,2024,5,720,341.0
2025,2024,5,317,311.0
2026,2024,5,1508,477.0
2027,2024,5,430,836.0
2028,2024,5,585,932.0
2029,2024,5,548,580.0
2030,2024,5,1030,577.0
2031,2024,5,441,686.0
2032,2024,5,329,901.0
2033,2024,5,676,494.0
2034,2024,5,779,457.0
2035,2024,5,278,678.0
2036,2023,5,141,778.0
2037,2023,5,275,94.0
2038,2023,5,444,235.0
